384
632
665
563
596
615
564
610
655
623
662
539
586
335
351
330
403
489
309
363
339
362
302
317
373
330
375
338
359
308
382
335
339
322
349
319
365
459
327
321
286
340
379
349
303
430
299
357
375
7
162
387
318
306
331
357
336
352
420
365
413
391
398
367
394
380
405
349
384
377
371
382
294
379
411
348
492
324
393
441
364
398
339
322
418
368
374
415
394
354
386
371
430
405
299
397
308
420
376
8
